year	locale	beforeMonth	month	beforeDay	day	hour	ymdt	duration	unknown	longitude	latitude	elevation	relativeAltitude	continentCode	countryCode	area	locationFlags	miscellaneousFlags	typeOfUfoCraftFlags	aliensMonstersFlags	apparentUfoOccupantActivitiesFlags	placesVisitedAndThingsAffectedFlags	evidenceAndSpecialEffectsFlags	miscellaneousDetailsFlags	description	location	title	ref	refIndex	strangeness	credibility
1964	7	0	5	0	22	0	253	1	0	106.51111111100461	33.033333333300305	1250	999	0	2	NMX	35	0	1	128	64	1	34	128	"
see 15MAY..UFO SENDS PHONY IFF!"	WHITE SANDS,NM	AUTO RDR TRACKS UFO ON TAPE	113	244	7	9
1964	9	0	5	0	23	78	253	1	0	3.0444444444414005	54.91111111105621	20	0	3	1	ENG	69	68	128	68	0	8	33	192	"UNSEEN WHEN FOTOd
/FSR v10#6"	BURGH MARSH,UK	FOTO/GIRL SHOWS MAN/SPACESUIT	194	134	8	7
1964	10	0	5	2	24	126	255	5	0	68.71111111104241	45.666666666621005	109	999	0	2	MNE	67	0	48	128	1	32	8	0	"CAR WONT START UNTIL IT FLIES OFF
/Atic"	MILLINOCKET,ME	75cm FBL CIRCLES CAR	8	95	7	7
1964	1	0	5	0	26	0	253	3	0	75.6111111110355	40.7999999999592	122	999	0	2	PNS	195	0	3	128	0	0	0	0	"SML DISK ORBITS LRG DOMED OBJ
BOTH MERGE+>>E
/r201p112"	PALMERTON,PA	SVRL OBS	24	35	6	9
1964	2	0	5	0	26	94	255	1	0	71.09999999992891	42.3444444444021	9	300	0	2	MSC	179	0	1	128	0	0	0	3	"PILOT/SAT.TRACKER
20'WHT SCR >200mph/1000'alt
/r70p3-96"	CAMBRIDGE,MA	BBK#8836	185	32	6	7
1964	3	0	5	0	26	138	254	5	0	80.3444444443641	40.6777777777371	274	999	0	2	PNS	67	0	1	128	0	128	0	3	"SCR IN FIELD CHASED DOWN ROAD BY OBS/2mi
NFD"	PLEASANTVIEW,PA	BBK#8839	185	32	7	6
1964	2	0	5	1	30	0	253	5	0	73.9666666665927	40.666666666626	16	999	0	2	NYK	7	0	17	128	0	0	33	3	"BBK#9411
GOOD PHOTO/DONUT SHAPE OR SCR ON EDGE"	FLUSHING MEADOWS,NY	WORLD FAIR	21	111	6	8
1964	2	0	6	3	2	96	255	2	0	103.1333333332302	32.699999999967304	1104	999	0	2	NMX	67	0	1	128	0	16	144	65	"CHILD BADLY BURNT
SOOT/NO PAIN
/r111p226+/r8"	HOBBS,NM	FIERY SCR SWOOPS DOWN	210	11	8	7
1964	3	0	6	0	2	105	255	10	0	1.6111111111095	54.944444444389504	61	0	3	1	ENG	71	0	1	1	5	132	0	0	SCR SEEN SOON AFTER	LEAM LANE,GATESHEAD,T&W	80cm OIDS W/LITES SEARCH HAYSTACK!	108	24	8	6
1964	1	0	6	0	2	135	255	10	0	122.0666666665446	37.377777777740405	40	999	0	2	CLF	67	0	3	0	3	64	32	0	">>SE
/r70#398"	SUNNYVALE,CA	DRK SCR W/VBRITE RECT.PLATE HVRS ovr NEW HOMES	24	35	8	7
1964	7	4	6	0	3	125	255	15	0	111.4111111109997	36.6333333332967	1945	200	0	2	ARZ	195	0	1	128	0	0	0	0	"OVOID > S/15min
RED MISTY GLOW
>NW
2nd OVOID/SEP.OBS"	COPPERMINE,AZ	3 OBS	111	236	6	8
1964	20	0	6	3	3	132	255	15	0	112.07777777766572	33.8111111110773	615	10	0	2	ARZ	67	0	2	128	0	0	0	0	"+>SSW when HIT/CAR HEADLITES
/r111p236"	nr NEW RIVER,AZ	BLUE-GLOW BLIMP HVRS	210	19	6	6
1964	20	0	6	0	5	12	255	5	0	94.0666666665726	33.4111111110777	97	999	0	2	TXS	227	0	1	128	0	0	0	0	"UFO SPINS
BRIGHTENS
SUDDENLY SHOOTS AWAY
NFD"	TEXARKANA,TX	3 AF CADETS+1	3	46	6	9
1964	1	0	6	3	5	18	255	3	0	81.6999999999183	41.499999999958504	207	2	0	2	OHI	67	0	17	128	3	128	0	0	"10'GLO-BALL  SLOW/45� to 2M ALT
10 SML NLTS FOLO
BLU BEAMS"	CLEVELAND,OH	2/CAR	210	11	6	7
1964	20	0	6	0	5	114	255	12	0	64.27777777771351	-31.233333333302102	586	0	1	4	CRD	67	0	1	12	128	160	40	0	"SCR/ROAD
PSH"DONT FEAR..I'M TERRESTRIAL"
/r8+/r67"	PAJAS BLANCAS,ARG	CAR EMES	79	22	11	6
1964	20	0	6	0	6	129	255	1	0	65.3111111110458	-26.399999999973602	816	999	1	4	TCM	195	1	20	128	0	0	0	128	"LRG RECTANGULAR OBJ >OVR ROAD
BLOWS SMOKE
COMPLEX SHAPE"	CHOROMORO,ARG	3/VAN	156	17	6	8
1964	3	0	6	0	8	129	255	10	0	87.7111111110234	38.722222222183504	145	999	0	2	ILN	67	0	1	128	1	192	0	0	"MNVRS/FARM BLDGs
/r70p3-98/r8#611"	W/LAWRENCEVILLE,IL	15'SLNT DOMED SCR W/PORTS	24	35	8	6
1964	16	0	6	0	10	127	255	25	0	100.9111111110102	47.177777777730604	660	920	0	2	NDK	81	32	9	128	3	33	0	0	">> UNDER PLANE >N
HZTL RAYS"	N/WILTON,ND	LUMn.RND OBJ PACES Pvt.PILOT 15km back	72	3	6	7
1964	20	0	6	3	12	107	255	1	0	-145.2555555554103	-37.99999999996201	-99	999	2	1	VCT	195	0	1	128	1	64	32	0	"DOMED SCR nr MAIN POWER Stn
>>NW twrd MELBOURNE"	nr HALLAM,AUSTRL	5/2 CARS	210	17	6	8
1964	0	0	6	0	12	132	255	110	0	83.2888888888056	41.4777777777363	187	999	0	2	OHI	67	0	8	128	1	0	32	139	"2 COPS INCL CHIEF
NLTS/110min
VANISH WHEN SPOT-LITE HIT."	ELMORE,OH	BBK#UNK	3	46	5	10
1964	0	0	6	1	12	134	255	70	0	83.5444444443609	41.666666666625005	185	999	0	2	OHI	195	0	1	128	2	0	0	8	"27M OBJ BLINKS DIFF.COLORS
3 SHOWINGS
NFD"	TOLEDO,OH	2 COPS incl CHIEF	106	60	4	8
1964	3	0	6	0	13	129	255	5	0	83.4555555554721	41.41111111106971	198	0	0	2	OHI	67	0	17	128	1	128	32	0	"GOES SLOW
/r3p46+/r8"	PEMBERVILLE,OH	RED OBJ DARKENS/LANDING in WHEATFIELD	24	35	8	7
1964	3	0	6	0	14	126	255	1	0	86.9777777776908	38.1666666666285	143	999	0	2	IND	67	0	56	128	0	210	24	32	"30cm ORB /BACKYARD!
SHOCKS FELT NEAR
/r8+/MJ#254+/r83p14"	DALE,IN	TV+ELEC.OUT	24	35	8	6
1964	7	0	6	0	15	105	255	11	0	70.1999999999298	-18.5999999999814	16	0	1	5	ARI	71	0	1	12	132	128	32	0	"PSH ASK FOR WATER/MIXED ENGL&SPANISH!
/FSR'65#2+/r8#613"	nr ARICA,CHL	SCR LANDS	67	108	9	7
1964	2	0	6	0	15	139	255	1	0	70.9444444443735	42.444444444402	8	4	0	2	MSC	71	0	1	128	1	64	0	16	"DOMED SCR 4M ovr COURTYARD
ELECTRICITY FELT 6M AWAY
/r83p13"	LYNN,MA	ROAR!	24	35	6	6
1964	20	0	6	0	23	7	251	30	0	80.74444444436371	27.6555555555279	20	999	0	2	FLR	67	0	25	128	1	48	0	128	"HIDE/OTHER CARS
/APRO 11'64+/r111"	SR60 W/VERO BEACH,FL	15+DISKS PACE CAR/MILES	24	35	6	8
1964	8	0	6	0	24	140	255	2	0	114.3111111109968	48.1888888888407	900	999	0	2	MNT	67	0	2	128	0	0	8	0	"3 CGRS >SW OUTSIDE
LOW/HRZN
LITES/ENDS+PORTS?
/r171"	nr KALISPELL,MT	TV RFI	24	35	6	7
1964	20	0	6	0	25	0	253	5	0	114.4111111109967	39.3444444444051	2000	0	0	2	NVD	67	0	17	128	1	128	32	0	"LANDS/2' PEDESTAL
SPINS+HOPS+FLIES OFF!"	nr SPRING VALLEY,NV	TOP-OBJ/ROADSIDE	74	69	8	7
1964	20	0	6	0	29	143	255	10	0	83.09999999991692	34.4333333332989	260	2	0	2	GRG	67	0	17	128	1	32	188	51	"HISS!
RDA+EME+OILY RESIDUE
/MJ#254+/r249p286"	nr LAVONIA,GA	CAR BUZZED/SCR	24	35	5	9
1964	3	0	6	0	30	6	255	50	0	82.08888888880679	34.9444444444095	262	999	0	2	SCR	67	0	17	128	1	32	60	3	"LEAVES WHEN HEADLITES OFF
/MJ#254"	WELLFORD,SC	SCR W/ANTENNAS FOLOS CAR/MILES	74	69	7	7
1964	4	0	7	0	0	42	214	5	0	1.0999999999989	39.74444444440471	-99	999	3	6	VLN	195	0	17	128	0	128	32	0	"CAR-SIZE OBJ HVRS+GLOWS
>>N VFAST SHOOTING GREEN SPARKS."	TUEJAR,SP	3 OBS	50	8	8	9
1964	3	0	7	0	0	69	247	2	0	3.7777777777740003	40.511111111070605	-99	999	3	6	MAD	195	0	1	128	0	134	16	0	TRACES=CRUSHED SOIL+VEGETATI	LAS ROZAS NW MADRID,SP	6M CONIC SCR RESTS ON HILL	50	9	8	10
1964	20	0	7	0	0	69	247	1	0	-30.033333333303304	-20.3666666666463	-99	999	8	2	MSH	67	0	1	128	0	32	48	128	"65'SCR 4'OVR DIRT ROAD
BLOWS ODD RED DUST/STICKS/VAN"	nr ZVIZHAVANE,RHOD	2/VAN	195	254	7	7
1964	14	0	7	0	2	0	253	1	0	175.8333333331575	36.8333333332965	0	999	2	4	NPC	41	0	8	128	0	0	0	3	"MIL OBS
NFD AT ALL"	PACIFIC 175�50W-36�50N	BBK#UNKN	56	73	5	7
1964	14	0	7	0	3	140	251	5	0	-18.999999999981004	36.999999999962995	0	999	3	11	ION	169	0	8	128	0	0	32	0	"NLT MNVRS FRANTICALLY INSIDE WHT HALO
W>>E"	IONIAN SEA E/SICILY	ROMANIAN NAVY	84	177	6	10
1964	14	0	7	0	5	0	253	1	0	-178.0888888887108	20.077777777757703	0	999	2	4	NPC	41	0	8	128	0	0	0	3	"MIL OBS
NFD AT ALL"	PACIFIC 178�05E-20�05N	BBK#UNKN	56	73	5	6
1964	20	0	7	3	6	78	253	1	0	111.51111111099961	32.96666666663371	434	999	0	2	ARZ	67	0	1	128	0	0	0	128	"CLOUD DISK >E/200kph?
90� TURN >N
FADES AWAY.."	S/COOLIDGE,AZ	ENGINEER+1/US87	210	17	7	7
1964	3	0	7	0	7	126	255	12	0	83.3888888888055	34.899999999965104	463	999	0	2	GRG	195	0	1	128	1	64	40	32	"RED SCR OVR HOMES
CHEM SMELL
LITES AREA/GRN
BACK/2230h"	TALLULAH FALLS,GA	9 OBS	3	48	7	9
1964	20	0	7	0	8	63	251	2	0	-0.37777777777740007	43.2666666666234	-99	999	3	5	HPY	67	0	1	1	4	128	32	128	"
2 OIDS/KHAKI WALK BY HEDGE
/r30p251"	SENTOUS,FR	3Mx1.5M SCR HVRS LO/ROADSIDE	195	186	8	6
1964	13	0	7	0	10	78	255	3	0	-8.4666666666582	44.2333333332891	-99	999	3	9	SV 	71	0	1	128	0	128	0	0	"SPHERE GRAZES SEA SURFACE
SLVR+DARK SIDES
ROTATES
+>>W"	BERGEGGI,ITL	1 OBS	39	56	7	6
1964	16	0	7	1	12	0	253	1	0	-33.999999999966	57.999999999942006	-99	999	9	1	KAL	211	1	1	128	1	32	0	0	"HUGE DOMED SCR PACES AIRLINER
>> away
/LDLN#204"	nr BOLOGOYE,RUSS	Dr.ZAITSEV++	84	30	6	10
1964	1	0	7	0	14	138	255	20	0	83.83333333324951	34.333333333299	381	999	0	2	GRG	195	132	1	128	0	0	0	0	MISTY ORG-GLO SCR W/RED+GRN+WHT LITES..	GAINESVILLE,GA	MANY SEP.OBS/AREA	43	38	6	10
1964	20	0	7	0	14	139	255	3	0	83.25555555547231	34.4333333332989	262	100	0	2	GRG	67	0	1	128	1	162	16	0	"BRITE RED OVOID MNVRS within 100M
RESPONDS/LITES
oily traces"	RED HILL,GA	2/CAR	43	38	7	7
1964	2	0	7	0	16	75	255	12	0	75.87777777770191	42.04444444440241	264	0	0	2	NYK	67	0	1	1	196	130	48	0	"OID/BLK SUIT+HELMET
WANTS WATER
TINNY SPEECH
TRACES"	CONKLIN,NY	5 KIDS	113	183	9	6
1964	16	0	7	0	16	140	255	6	0	84.82222222213741	44.0999999999559	360	999	0	2	MCH	211	0	24	128	0	0	0	131	"4+2 NLTS BUZZ+PACE AIRLINER
VANISH
/r70p3-100"	15 mi S/HOUGHTON Lk,MI	BBK#8924	114	143	6	9
1964	3	0	7	0	20	29	255	1	0	90.66666666657599	40.2333333332931	208	1	0	2	ILN	67	0	1	128	2	128	16	3	"1/CAR
20m SCR RISES/TREES
BEAMS CONE/LITE
/r24 v2#12"	W/LITTLETON,IL	BBK#8942	3	49	8	6
1964	20	0	7	0	20	30	255	1	0	90.2999999999097	41.8444444444026	214	999	0	2	IOW	35	0	1	128	0	0	0	3	"LRG CONE>NNW
ABS.SLNT
VBRITE"	W/CLINTON,IA	USAF MAN/CAR STOPS+WATCHES/1min	70	101	6	6
1964	3	0	7	0	20	72	253	44	0	121.11111111099001	44.633333333288704	695	999	0	2	ORE	195	0	1	128	0	0	32	8	"UMBRELLAS/INCREDIBLE SPEEDS
SLNT CLAM-SCRS/FORMn
/r3p49"	MADRAS,OR	COPS+MANY	24	36	6	9
1964	4	0	7	0	23	0	253	3	0	-144.28888888874462	-23.533333333309802	-99	999	2	1	QLD	67	0	4	128	1	0	0	0	"10 DLTs CCL @50K'alt/3min
NFD "	LONGREACH,QLD,AUS	REVEREND ALCORN	35	7	6	9
1964	2	0	7	0	24	126	255	160	0	75.93333333325741	42.0999999999579	260	999	0	2	NYK	195	4	11	128	0	0	0	0	"FAST BRITE OBJ >>NW/SPURTS
3-day WAVE/CGRS etc."	BINGHAMTON,NY	3 FIREMEN+MANY	24	36	6	10
1964	2	0	7	0	27	0	253	5	0	-1.3222222222209	52.6333333332807	-99	999	3	1	ENG	195	0	17	128	0	0	0	3	"ALUM.SPHERE W/LUMn RING HVRS/4-5 mins
BBK INV
NFD"	NORWICH,ENGL	ENGINEER	41	150	6	7
1964	2	0	7	0	27	117	255	5	0	75.49999999992451	42.677777777735095	322	15	0	2	NYK	67	0	17	128	2	0	0	3	"ALUM ORB/15M ALT
RIM GLOWS
3 BEAMS/LITE
/r41+/r8#618"	SHERBURNE,NY	ENGINEER	24	36	8	6
1964	0	0	7	0	27	122	255	3	0	104.99999999989501	39.7111111110714	1578	999	0	2	CLR	67	8	32	128	0	0	0	3	"OBS=BORSA
WHT CAR-SIZE FBL CLIMBS SLOW THEN SPEEDS UP"	DENVER,CO	BBK#8973	185	32	4	6
1964	2	0	7	0	27	132	249	5	0	74.8555555554807	40.511111111070605	55	0	0	2	NJR	67	4	3	128	1	176	0	0	"LANDS/FIELD
NEARS OBS WHO RUNS
/r8 #620"	FLEMINGTON,NJ	WHT OVOID BUZZES CAR	24	36	7	6
1964	2	0	7	0	27	132	255	15	0	-106.999999999893	47.933333333285404	-99	999	5	2	ULA	195	0	1	128	0	0	0	0	"GROWS+ FAST
90dgr TURN
>>N THEN DOWN"	ULAN BATOR,MONGOLIA	EXTRA MOON RISES/NW	9	186	6	9
1964	14	0	7	0	28	127	255	10	0	63.999999999936	-45.93333333328741	0	999	1	4	SEA	195	66	40	128	0	0	0	16	"ODD VOICES
BIG SEARCH.
/r215p43+/r193#18"	ATL.nr ARGENTINA	FBL CCLS 2 SHIPS	160	130	6	10
1964	2	0	7	0	28	132	255	60	0	83.82222222213841	34.3111111110768	381	999	0	2	GRG	195	4	1	128	1	0	0	0	"TOP-SCR >N OVR TOWN
AWAY+BACK 2X
SLOW SPIN
CLRD LITES"	GAINESVILLE,GA	MANY OBS	43	39	6	11
1964	10	0	7	2	28	135	255	45	0	120.6999999998793	48.3444444443961	323	0	0	2	WSH	67	0	1	128	64	128	32	11	"10M SCR LANDS/40min
FLIES
/Atic"	LAKE CHELAN,WA	GRN LITES/GND+AIR TRADE SIGNALS	8	107	7	7
1964	3	0	8	0	0	0	245	1	0	-115.0222222221072	31.2444444444132	-99	999	5	1	HUB	67	64	17	128	0	0	0	128	VANISHES IN SIGHT!	MACHENG co,HUBEI,CH	SLNT YLW OVOID W/4 CLRD RINGS S>N/1mi	208	46	7	6
1964	12	0	8	0	0	81	247	5	0	-6.6333333333267	43.299999999956704	-99	999	3	5	VAR	199	0	2	128	0	0	0	128	"CLOUDS PART
LRG GRY CGR HVRS/STRONG WINDS
SHARP EDGES"	Ste.MAXIME,FR	MANY/BEACH	194	207	6	12
1964	1	0	8	0	0	90	246	1	0	-12.844444444431602	45.777777777732005	-99	999	3	9	VE 	71	2	1	64	1	16	0	0	"XPRNT DOMED OBJ/12M alt
FIG+INSTUMENTS INSIDE
TLP?"	PORTOGRUARO,ITL	BOY/10	39	56	9	5
1964	1	0	8	0	0	126	247	1	0	-11.3666666666553	43.33333333329	-99	999	3	9	TSC	67	0	1	128	67	64	0	0	"1M SCR SKIMS ROOFS/80kph
FLASHING LITE/DARK DOME
LITE ZIGZAGS"	SIENA,ITL	2 BOYS	39	57	7	6
1964	20	0	8	0	0	132	231	1	0	72.76666666659389	42.1222222221801	43	999	0	2	MSC	195	1	32	128	0	32	8	0	"FLASH/HORIZON
2 CARS EME/1-2sec
NO UFO SEEN"	WESTFIELD,MA	WEATHERMAN+7/CAR	18	122	6	9
1964	1	0	8	0	0	132	247	1	0	-12.588888888876301	37.6444444444068	-99	999	3	9	TP 	71	0	1	128	3	4	0	0	"RND WHT OBJ >/20M alt 50M away
BEAMS 
STOPS OVR TREE"	MAZARA/VALLO,ITL	BOY/10	39	57	6	5
1964	8	0	8	1	6	125	255	1	0	119.7444444443247	46.7999999999532	148	999	0	2	WSH	195	192	17	128	0	132	32	0	"300 GRY ORBS>>MTNs
1 LANDS CLOSE
VANISHES!"	SADDLE MTNs,WA	SVRL SEP.OBS/US26	160	0	8	9
1964	8	0	8	3	9	3	255	2	0	114.3111111109968	45.7666666666209	1500	999	0	2	MNT	67	0	33	128	3	6	0	0	"BRILL.8M OBJ OVR Mtns
BEAMS/45� LITE TREES+ROAD"	PAINTED ROCK PARK,MT	CAMPERS	210	11	6	8
1964	15	0	8	0	10	32	255	2	0	-166.63333333316672	19.2777777777585	3	999	2	4	WAK	231	0	8	128	65	0	0	3	"NLT CCLs AIRPORT
BLINKS
MNVRS
>>NW"	WAKE Isl,PAC	BBK#9031	41	53	5	10
1964	2	0	8	3	11	105	255	1	0	84.3444444443601	41.2777777777365	209	999	0	2	OHI	67	0	1	128	1	64	0	16	"DOMED SCR SPINS OVR WATER TANK/CAR PLANT
HISS

/r109p103"	DEFIANCE,OH	2 BOYS	210	11	6	7
1964	10	0	8	1	14	138	253	14	0	114.07777777766371	47.1555555555084	944	999	0	2	MNT	67	0	1	128	0	0	32	0	"4 GLOWING 150M ORBS CCL WOODS TO 0330hrs
SILENT VIBRATION"	ARLEE,MT	2 WOODSMEN	160	0	7	7
1964	1	0	8	0	15	2	255	8	0	80.4222222221418	39.755555555515805	326	999	0	2	PNS	67	0	1	128	0	0	0	0	"SLOW RED DOMED DISK/LO ALT CURVES >WSW OVHD
CLIMBS/ANGLE"	NEW FREEPORT,PA	2 OBS	24	36	6	7
1964	0	0	8	0	15	8	255	1	0	73.93333333325941	40.77777777773701	15	999	0	2	NYK	71	0	6	128	0	8	32	19	"10'x5' BULLET-OBJ W/WAVY LINES
6 PIPES/REAR
WHOOSH SOUND"	NEW YORK,NY	1 OBS	185	32	8	6
1964	10	0	8	0	15	50	255	1	0	119.5666666665471	37.844444444406605	1720	999	0	2	CLF	67	0	1	128	0	0	0	19	"CAMPERS
WHOOSH!
3 SLVR ORBS PLAY TAG E>W/6K'alt
/r70p102"	YOSEMITE,CA	BBK#9049	114	47	6	7
1964	14	0	8	0	18	4	255	2	0	71.999999999928	38.999999999961005	0	999	2	3	NAT	249	0	8	128	0	0	0	3	"LUM OBJ >> UNDER MIL C124
MAKES 90�TURN
/r185"	200M E/DOVER,DE	4 FISHERMEN	3	36	6	9
1964	12	0	8	0	20	0	253	2	0	123.9666666665427	46.4999999999535	0	0	0	2	WSH	77	72	96	128	0	128	0	128	"NONE MISSING
NO TRACES FOUND
NFD"	OYSTERVILLE,WA	"PLANE CRASHES" at SEA	44	42	5	8
1964	3	0	8	0	21	12	255	2	0	119.2777777776585	47.1444444443973	323	0	0	2	WSH	67	64	128	128	0	142	48	16	"DOGS+HORSES ACT UP
CONCENTRIC RINGS/FLD
/FSR v16#6"	MOSES LAKE,WA	RINGING NOISE	24	36	6	7
1964	8	0	8	3	22	114	255	1	0	-27.755555555527803	62.7444444443817	-99	999	3	2	FNL	67	5	1	128	0	2	48	0	undefined	LAKE KALLAVESI,FINL	BENT SCR DROPS HOT FRAGMENT=Fe+O+Mn+Zr+Mn+Si+V+Ti/MJ#122	210	168	7	10
1964	0	0	8	0	22	130	255	8	0	76.8999999999231	38.8111111110723	30	999	0	2	MLD	195	0	4	128	0	0	0	0	"SLNT TRIANGLE >SW SLOW
LITES/CORNERS
SML RED LITE/BTM"	BALTIMORE,MD	2 SEP.OBS	24	36	6	7
1964	2	0	8	0	24	0	255	1	0	-13.3888888888755	38.133333333295205	-99	999	3	9	PA.	199	0	8	128	0	0	8	0	"MANY WATCHES MAGNETIZED
/FSR v11#3p30"	PALERMO,ITL	UFO > OVR OPEN AIR CINEMA	171	0	6	9
1964	1	0	8	0	25	129	255	1	0	71.5111111110396	42.533333333290805	70	999	0	2	MSC	195	0	5	128	1	64	0	16	"DOMED SLVR OVOID HVRS nr GND/POWER SUBSTATION
LITE ROAR"	LITTLETON,MA	3+1 OBS	83	15	6	9
1964	2	0	8	0	25	135	255	10	0	70.93333333326241	42.4555555555131	8	8	0	2	MSC	71	0	1	128	1	128	0	16	"20'DOMED SCR BELOW TREE LVL 90M away/OBSs
/r24v2#12+/r8#622"	LYNN,MA	WHINE!	83	17	7	6
1964	2	0	8	0	26	128	255	3	0	71.06666666659561	42.4555555555131	18	999	0	2	MSC	67	0	9	128	0	0	0	0	"RED PULSATING ELLIPSOID SEEN/35x TELESCOPE
SLNT
>S"	MELROSE,MASS	2 OBS	83	19	6	7
1964	0	0	8	0	27	33	255	1	0	81.71111111102941	41.4666666666252	208	999	0	2	OHI	67	0	2	128	0	0	0	0	"CGR W/LIT WINDOWS CROSSES MOON
SPEEDS UP
GLOWS
contrail"	CLEVELAND,OH	WATCHMAN	24	36	6	6
1964	20	0	8	0	28	133	255	1	0	71.49999999992849	42.544444444401904	70	999	0	2	MSC	67	0	48	128	0	0	0	0	HUGS HILLY TERRAIN	LITTLETON,MASS	3M FBL/ORB CROSSES ROAD nr TOWN	83	20	6	6
1964	14	0	8	0	29	9	255	1	0	105.0444444443394	-59.1222222221631	0	-4116	2	8	SEA	195	64	128	128	0	0	49	0	undefined	USNS ELTANIN FOTOS DEEP SEABED	FINDs ERECT 1M SPONGE W/CROSSBARS W/SML GLOBES	212	32	1	9
1964	20	0	8	3	29	71	255	1	0	106.66666666656	32.111111111079	1170	999	0	2	NMX	67	0	1	128	0	0	0	0	"4cm/ARMS LENGTH
BANKS /45�"	I10 nr MESQUITE,NM	LRG SCR >>S IN FRONT/Mtns	210	11	6	6
1964	20	0	8	0	30	132	190	5	0	90.9666666665757	41.733333333291604	256	999	0	2	IOW	67	0	2	128	0	32	8	0	"ENGINE SPUTTERS+RADIO DEAD
/r79 p22"	TIPTON><BENNETT,IA	24M CGR HVRS/150M	24	36	7	7
1964	2	0	9	0	0	126	247	1	0	-21.2333333333121	45.7555555555098	-99	999	4	5	TMS	67	0	1	128	0	0	0	0	"MOONLIKE DISK HVRS/LO
4X MOONSIZE
no fotos!"	TIMISOARA,ROMANIA	2 FOTOGRAPHERS	194	96	6	6
1964	14	0	9	1	3	72	250	15	0	127.999999999872	29.99999999997	0	999	2	4	NPC	175	0	1	128	2	32	35	69	"FAILS
/MJ#249"	PACIFIC well off CALIF	SCR CCLs ATLAS MISSILE/TELESCOPIC VIDEO	120	36	8	10
1964	2	0	9	0	4	36	253	5	0	75.0999999999249	39.6999999999603	44	0	0	2	NJR	67	16	56	128	0	134	48	64	"BURNT CRATER FOUND
NO RDA
PHONY HOAXER!"	GLASSBORO,NJ	RED NLT LANDS/WOODS+GOES	89	118	6	6
1964	10	0	9	3	4	132	255	224	0	120.53333333321281	39.2999999999607	1716	999	0	2	CLF	67	1	1	3	24	128	32	35	"OIDS+RBTs CHASE GOVt SCIENTIST TREE
GAS
MST
ABD?"	CISCO GROVE,CA	SCR	210	31	11	9
1964	3	0	9	0	5	126	255	3	0	65.26666666660141	-24.7555555555308	1150	0	1	4	SLT	67	0	1	64	0	128	32	0	"RESTS ON PILLAR
3 SILHOUETTES OUTSIDE
/FSR'66#3+/r8#623"	COFICO,ARG	SCR LANDS	67	108	8	7
1964	1	0	9	0	6	143	255	2	0	71.09999999992891	42.411111111068706	4	999	0	2	MSC	67	0	37	128	0	0	0	0	"25' BLUE GLOW BOUNCES OVR MYSTIC LAKE
RED LITES ROTATE/EDGE"	MEDFORD,MASS	2 OBS	83	20	6	7
1964	20	0	9	2	11	30	255	1	0	101.3555555554542	37.5777777777402	935	999	0	2	KNS	67	4	1	128	0	0	0	16	"WHOOSH SOUND ONLY
/r211p27"	ULYSSES,KS	1/CAR BUZZED/FAST 3'DOMED SCR	8	113	7	6
1964	16	0	9	3	12	123	255	1	0	100.0111111110111	37.77777777774	770	999	0	2	KNS	209	0	33	128	0	0	0	0	"CIRC.MASS TUMBLES+MNVRS
meteor??"	N/DODGE CITY,KS	AERO-WRITER/Pvt.PLANE	210	11	5	7
1964	2	0	9	2	15	0	253	1	0	90.7333333332426	29.577777777748203	4	15	0	2	LSN	71	8	8	128	0	0	0	26	"NOISY OBJ> OVR HOUSE/TREETOP LVL
FLASHES RED+GRN
/FATE 1/65"	HOUMA,LA	COPS++	8	114	5	8
1964	12	0	9	0	20	132	253	30	0	67.333333333266	-45.8333333332875	0	0	1	4	CHB	71	4	105	128	0	0	0	0	"4 UFOs CURVE  TO SEA
RISE AGAIN+FLY AWAY
/MJ#130"	off C.RIVADAVIA,ARG	1/CAR	193	18	6	6
1964	10	0	9	3	24	129	255	30	0	124.0999999998759	40.499999999959506	12	999	0	2	CLF	195	0	2	128	0	0	0	0	"SLNT.LUMN.CGR CCLs TOWN 3x/15km alt
/r211p112"	RIO DELL,CA	MANY SEP.OBS+TSCOPE	210	19	6	10
1964	2	0	10	0	1	77	255	1	0	70.93333333326241	42.5666666666241	15	600	0	2	MSC	71	0	1	128	0	0	0	0	"DARK 24'SCR PASSES OVR FACTORY
2000' ALT/300mph EST
/MJ#205"	DANVERS,MASS	1 OBS	83	21	6	6
1964	13	0	10	0	4	138	255	240	0	-17.0888888888718	58.6111111110525	0	999	3	2	SWD	205	0	1	128	0	0	0	0	"GRN-YLW ORB-SCR ZIGZAGS
OVOID nr KVARSEBO/0300h 5OCT"	off OXELOSUND,SWD	3/BOAT	191	25	6	8
1964	1	0	10	0	6	3	255	2	0	71.0777777777067	42.766666666623905	8	12	0	2	MSC	67	0	1	128	0	0	0	0	"30' SLVR DOMED SCR HVRS 30'/TREES
GLOWS/BOTTOM"	HAVERHILL,MASS	2 OBS 150' AWAY	83	22	6	7
1964	16	0	10	0	7	93	255	1	0	71.23333333326211	42.3777777777354	15	999	0	2	MSC	55	0	2	128	1	32	0	0	"SLNT WINGLESS CYL-CGR FOLLOWS C119 CARGO PLANE
NFD"	WALTHAM,MASS	1 OBS	83	23	6	6
